Time [s],Packet ID,MOSI,MISO
4.4788075,13724,0xA,0x0
4.47882825,13725,0x0,0x0
4.47884325,13725,0xF,0x0
4.47885975,13725,0x8,0x0
4.4788745,13725,0x8,0x0
4.47889425,13726,0xD,0x0
4.47987725,13727,0xD,0x0
4.480897,13728,0xA,0x0
4.4809175,13729,0x0,0x0
4.48093225,13729,0xF,0x0
4.480949,13729,0x3,0x0
4.48096325,13729,0x8,0x0
4.480983,13730,0xD,0x0
4.48196575,13731,0xD,0x0
4.48294875,13732,0xA,0x0
4.48296975,13733,0x0,0x0
4.4829845,13733,0xF,0x0
4.48300125,13733,0x8,0x0
4.483016,13733,0x8,0x0
4.4830355,13734,0xD,0x0
4.48401825,13735,0xD,0x0
4.48502325,13736,0xA,0x0
4.4850435,13737,0x0,0x0
4.48505825,13737,0xF,0x0
4.48507525,13737,0x3,0x0
4.4850895,13737,0x8,0x0
4.48510925,13738,0xD,0x0
4.4860915,13739,0xD,0x0
4.487075,13740,0xA,0x0
4.48709575,13741,0x0,0x0
4.48711075,13741,0xF,0x0
4.48712725,13741,0x8,0x0
4.487142,13741,0x8,0x0
4.48716175,13742,0xD,0x0
4.488144,13743,0xD,0x0
4.4891495,13744,0xA,0x0
4.48916975,13745,0x0,0x0
4.48918475,13745,0xF,0x0
